rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,delay,delay_range
550811,317361,connect,ended,69.0,,,Late,1h to 1h30 late
549754,382643,mobile,ended,69.0,,,Late,1h to 1h30 late
544780,346952,mobile,ended,70.0,,,Late,1h to 1h30 late
548339,295105,connect,ended,70.0,,,Late,1h to 1h30 late
551270,235160,mobile,ended,70.0,,,Late,1h to 1h30 late
571624,332470,mobile,ended,70.0,,,Late,1h to 1h30 late
561778,358480,mobile,ended,70.0,,,Late,1h to 1h30 late
540388,386666,mobile,ended,70.0,,,Late,1h to 1h30 late
562075,403430,mobile,ended,70.0,554144.0,720.0,Late,1h to 1h30 late
556112,293523,mobile,ended,70.0,,,Late,1h to 1h30 late
551006,392528,mobile,ended,70.0,,,Late,1h to 1h30 late
553941,205981,mobile,ended,70.0,,,Late,1h to 1h30 late
550566,373889,mobile,ended,70.0,542811.0,120.0,Late,1h to 1h30 late
534197,321623,mobile,ended,70.0,,,Late,1h to 1h30 late
547767,282159,mobile,ended,70.0,,,Late,1h to 1h30 late
569075,414384,mobile,ended,70.0,,,Late,1h to 1h30 late
541609,349999,mobile,ended,70.0,,,Late,1h to 1h30 late
549361,375233,mobile,ended,70.0,,,Late,1h to 1h30 late
537105,346164,mobile,ended,70.0,,,Late,1h to 1h30 late
568199,308435,mobile,ended,70.0,,,Late,1h to 1h30 late
551072,387800,mobile,ended,70.0,,,Late,1h to 1h30 late
566715,399199,mobile,ended,70.0,,,Late,1h to 1h30 late
556710,410052,mobile,ended,70.0,,,Late,1h to 1h30 late
554547,305307,mobile,ended,70.0,,,Late,1h to 1h30 late
544775,400177,mobile,ended,70.0,,,Late,1h to 1h30 late
537155,336522,mobile,ended,70.0,,,Late,1h to 1h30 late
533634,391295,mobile,ended,70.0,,,Late,1h to 1h30 late
559291,357958,mobile,ended,70.0,,,Late,1h to 1h30 late
553339,378003,connect,ended,70.0,,,Late,1h to 1h30 late
568234,176527,mobile,ended,70.0,,,Late,1h to 1h30 late
551855,314220,mobile,ended,70.0,,,Late,1h to 1h30 late
556027,409411,mobile,ended,70.0,,,Late,1h to 1h30 late
544726,408302,mobile,ended,70.0,,,Late,1h to 1h30 late
539175,382202,mobile,ended,70.0,,,Late,1h to 1h30 late
512097,319017,mobile,ended,70.0,,,Late,1h to 1h30 late
565399,407315,mobile,ended,70.0,552810.0,120.0,Late,1h to 1h30 late
551366,318692,mobile,ended,70.0,,,Late,1h to 1h30 late
545196,391598,mobile,ended,70.0,,,Late,1h to 1h30 late
549021,190291,connect,ended,70.0,,,Late,1h to 1h30 late
538979,383474,mobile,ended,70.0,,,Late,1h to 1h30 late
541461,366600,mobile,ended,70.0,,,Late,1h to 1h30 late
564157,365266,connect,ended,70.0,,,Late,1h to 1h30 late
543417,342515,mobile,ended,70.0,,,Late,1h to 1h30 late
531654,406866,mobile,ended,70.0,,,Late,1h to 1h30 late
552900,297132,mobile,ended,70.0,,,Late,1h to 1h30 late
508131,359049,connect,ended,70.0,,,Late,1h to 1h30 late
568943,337311,mobile,ended,70.0,554123.0,90.0,Late,1h to 1h30 late
549810,411731,mobile,ended,70.0,,,Late,1h to 1h30 late
567618,412338,mobile,ended,70.0,,,Late,1h to 1h30 late
529224,382964,mobile,ended,71.0,,,Late,1h to 1h30 late
572195,385886,mobile,ended,71.0,,,Late,1h to 1h30 late
544187,281047,mobile,ended,71.0,,,Late,1h to 1h30 late
540222,360474,connect,ended,71.0,539404.0,180.0,Late,1h to 1h30 late
558375,362896,mobile,ended,71.0,,,Late,1h to 1h30 late
552074,412682,mobile,ended,71.0,564237.0,240.0,Late,1h to 1h30 late
534840,317024,mobile,ended,71.0,,,Late,1h to 1h30 late
565445,353138,mobile,ended,71.0,563150.0,120.0,Late,1h to 1h30 late
542333,395187,mobile,ended,71.0,,,Late,1h to 1h30 late
542325,393442,mobile,ended,71.0,,,Late,1h to 1h30 late
540300,403549,mobile,ended,71.0,,,Late,1h to 1h30 late
550528,409993,connect,ended,71.0,,,Late,1h to 1h30 late
542812,289277,mobile,ended,71.0,,,Late,1h to 1h30 late
540050,405732,mobile,ended,71.0,,,Late,1h to 1h30 late
541875,409734,mobile,ended,71.0,,,Late,1h to 1h30 late
541574,348400,mobile,ended,71.0,,,Late,1h to 1h30 late
511719,402858,mobile,ended,71.0,,,Late,1h to 1h30 late
567786,411803,mobile,ended,71.0,,,Late,1h to 1h30 late
539319,385710,mobile,ended,71.0,,,Late,1h to 1h30 late
558555,245119,mobile,ended,71.0,,,Late,1h to 1h30 late
554619,412760,mobile,ended,71.0,,,Late,1h to 1h30 late
542234,341040,mobile,ended,71.0,,,Late,1h to 1h30 late
562819,354504,mobile,ended,71.0,,,Late,1h to 1h30 late
551525,308898,mobile,ended,71.0,,,Late,1h to 1h30 late
545534,243721,mobile,ended,71.0,,,Late,1h to 1h30 late
570731,337198,mobile,ended,71.0,,,Late,1h to 1h30 late
565390,358711,mobile,ended,72.0,,,Late,1h to 1h30 late
544287,292785,mobile,ended,72.0,,,Late,1h to 1h30 late
541488,399304,mobile,ended,72.0,,,Late,1h to 1h30 late
541126,382444,mobile,ended,72.0,,,Late,1h to 1h30 late
524512,329239,mobile,ended,72.0,,,Late,1h to 1h30 late
554353,408265,mobile,ended,72.0,,,Late,1h to 1h30 late
558476,333464,mobile,ended,72.0,,,Late,1h to 1h30 late
543629,385128,mobile,ended,72.0,,,Late,1h to 1h30 late
535935,367535,mobile,ended,72.0,546067.0,270.0,Late,1h to 1h30 late
550199,380579,mobile,ended,72.0,,,Late,1h to 1h30 late
573305,392752,mobile,ended,72.0,,,Late,1h to 1h30 late
536814,353363,mobile,ended,72.0,,,Late,1h to 1h30 late
545177,390509,connect,ended,72.0,542725.0,720.0,Late,1h to 1h30 late
567846,405646,mobile,ended,72.0,,,Late,1h to 1h30 late
553429,393083,mobile,ended,72.0,,,Late,1h to 1h30 late
553897,292640,mobile,ended,72.0,,,Late,1h to 1h30 late
550517,380345,mobile,ended,72.0,,,Late,1h to 1h30 late
553649,412213,mobile,ended,72.0,,,Late,1h to 1h30 late
562649,379751,connect,ended,72.0,565386.0,0.0,Late,1h to 1h30 late
554042,260745,mobile,ended,72.0,563190.0,30.0,Late,1h to 1h30 late
549726,408140,mobile,ended,72.0,,,Late,1h to 1h30 late
540304,220952,mobile,ended,72.0,,,Late,1h to 1h30 late
553871,304538,mobile,ended,72.0,,,Late,1h to 1h30 late
549323,307567,mobile,ended,72.0,,,Late,1h to 1h30 late
561377,411892,mobile,ended,72.0,,,Late,1h to 1h30 late
547349,385585,mobile,ended,72.0,,,Late,1h to 1h30 late
543895,394801,mobile,ended,72.0,,,Late,1h to 1h30 late
540021,349049,mobile,ended,72.0,,,Late,1h to 1h30 late
544030,404771,mobile,ended,72.0,543848.0,120.0,Late,1h to 1h30 late
538062,368724,mobile,ended,72.0,,,Late,1h to 1h30 late
568804,281068,mobile,ended,72.0,,,Late,1h to 1h30 late
560383,224133,mobile,ended,72.0,,,Late,1h to 1h30 late
535077,340304,mobile,ended,72.0,,,Late,1h to 1h30 late
548340,390702,connect,ended,72.0,532915.0,180.0,Late,1h to 1h30 late
560844,359641,mobile,ended,72.0,,,Late,1h to 1h30 late
549864,175887,connect,ended,72.0,558049.0,720.0,Late,1h to 1h30 late
536583,376311,connect,ended,72.0,,,Late,1h to 1h30 late
548732,310636,connect,ended,72.0,,,Late,1h to 1h30 late
543631,410841,mobile,ended,72.0,,,Late,1h to 1h30 late
545183,402936,mobile,ended,72.0,,,Late,1h to 1h30 late
558561,326755,mobile,ended,72.0,,,Late,1h to 1h30 late
548098,383485,mobile,ended,72.0,,,Late,1h to 1h30 late
513478,387368,mobile,ended,72.0,,,Late,1h to 1h30 late
546056,408509,mobile,ended,72.0,549516.0,120.0,Late,1h to 1h30 late
542363,324389,mobile,ended,72.0,,,Late,1h to 1h30 late
563288,368506,mobile,ended,72.0,,,Late,1h to 1h30 late
562174,381499,connect,ended,73.0,,,Late,1h to 1h30 late
547938,171249,mobile,ended,73.0,,,Late,1h to 1h30 late
559359,285007,mobile,ended,73.0,,,Late,1h to 1h30 late
540710,374007,mobile,ended,73.0,,,Late,1h to 1h30 late
537855,225243,mobile,ended,73.0,,,Late,1h to 1h30 late
553203,411686,mobile,ended,73.0,,,Late,1h to 1h30 late
543655,398802,mobile,ended,73.0,,,Late,1h to 1h30 late
562173,394024,mobile,ended,73.0,,,Late,1h to 1h30 late
548718,399575,connect,ended,73.0,558387.0,630.0,Late,1h to 1h30 late
538337,274070,mobile,ended,73.0,,,Late,1h to 1h30 late
549951,394948,mobile,ended,73.0,,,Late,1h to 1h30 late
551465,382640,mobile,ended,73.0,,,Late,1h to 1h30 late
551923,347483,mobile,ended,73.0,,,Late,1h to 1h30 late
539733,384479,mobile,ended,73.0,526536.0,660.0,Late,1h to 1h30 late
562293,290362,mobile,ended,73.0,,,Late,1h to 1h30 late
550221,366992,mobile,ended,73.0,,,Late,1h to 1h30 late
540745,378410,mobile,ended,73.0,,,Late,1h to 1h30 late
532658,381938,mobile,ended,73.0,,,Late,1h to 1h30 late
545450,397188,mobile,ended,73.0,,,Late,1h to 1h30 late
544708,267774,mobile,ended,73.0,,,Late,1h to 1h30 late
519547,363280,mobile,ended,73.0,,,Late,1h to 1h30 late
575061,364882,connect,ended,73.0,,,Late,1h to 1h30 late
505138,359257,mobile,ended,73.0,,,Late,1h to 1h30 late
551234,374807,mobile,ended,73.0,,,Late,1h to 1h30 late
540898,322110,mobile,ended,73.0,,,Late,1h to 1h30 late
566053,400976,mobile,ended,73.0,,,Late,1h to 1h30 late
568242,294149,mobile,ended,73.0,,,Late,1h to 1h30 late
539628,407730,mobile,ended,73.0,,,Late,1h to 1h30 late
567220,329018,mobile,ended,73.0,,,Late,1h to 1h30 late
559561,204410,mobile,ended,73.0,,,Late,1h to 1h30 late
558495,312572,mobile,ended,73.0,,,Late,1h to 1h30 late
558348,413279,mobile,ended,73.0,,,Late,1h to 1h30 late
564085,305535,mobile,ended,73.0,,,Late,1h to 1h30 late
571811,411447,mobile,ended,73.0,,,Late,1h to 1h30 late
552940,387845,mobile,ended,73.0,,,Late,1h to 1h30 late
536126,361862,mobile,ended,73.0,,,Late,1h to 1h30 late
544568,400067,mobile,ended,74.0,,,Late,1h to 1h30 late
546270,354331,mobile,ended,74.0,,,Late,1h to 1h30 late
545855,380886,mobile,ended,74.0,,,Late,1h to 1h30 late
537355,392498,mobile,ended,74.0,,,Late,1h to 1h30 late
538291,375883,connect,ended,74.0,,,Late,1h to 1h30 late
566470,302462,connect,ended,74.0,,,Late,1h to 1h30 late
573387,412916,mobile,ended,74.0,565754.0,60.0,Late,1h to 1h30 late
563620,383344,connect,ended,74.0,,,Late,1h to 1h30 late
561638,410594,mobile,ended,74.0,,,Late,1h to 1h30 late
535770,352436,mobile,ended,74.0,524703.0,60.0,Late,1h to 1h30 late
522582,364236,mobile,ended,74.0,,,Late,1h to 1h30 late
536255,406902,mobile,ended,74.0,,,Late,1h to 1h30 late
568093,294189,mobile,ended,74.0,,,Late,1h to 1h30 late
539815,387976,mobile,ended,74.0,,,Late,1h to 1h30 late
553831,378732,mobile,ended,74.0,,,Late,1h to 1h30 late
536616,399464,mobile,ended,74.0,,,Late,1h to 1h30 late
556291,310458,mobile,ended,74.0,,,Late,1h to 1h30 late
545064,194343,connect,ended,74.0,,,Late,1h to 1h30 late
547248,373856,mobile,ended,74.0,,,Late,1h to 1h30 late
539726,401911,mobile,ended,74.0,,,Late,1h to 1h30 late
547348,374614,mobile,ended,74.0,,,Late,1h to 1h30 late
563871,410956,mobile,ended,74.0,,,Late,1h to 1h30 late
568723,359885,mobile,ended,74.0,,,Late,1h to 1h30 late
534705,299059,mobile,ended,74.0,,,Late,1h to 1h30 late
551249,270091,mobile,ended,74.0,546357.0,60.0,Late,1h to 1h30 late
550378,340900,mobile,ended,74.0,,,Late,1h to 1h30 late
561162,295783,connect,ended,74.0,,,Late,1h to 1h30 late
551189,412539,mobile,ended,74.0,,,Late,1h to 1h30 late
571532,404486,mobile,ended,74.0,,,Late,1h to 1h30 late
559259,412093,mobile,ended,74.0,553100.0,0.0,Late,1h to 1h30 late
551709,268787,mobile,ended,74.0,551518.0,0.0,Late,1h to 1h30 late
557175,412093,mobile,ended,74.0,,,Late,1h to 1h30 late
568339,281955,mobile,ended,74.0,,,Late,1h to 1h30 late
558870,279324,mobile,ended,74.0,,,Late,1h to 1h30 late
570367,338647,mobile,ended,74.0,,,Late,1h to 1h30 late
541189,409571,mobile,ended,74.0,,,Late,1h to 1h30 late
559659,301411,mobile,ended,74.0,,,Late,1h to 1h30 late
546931,352330,mobile,ended,74.0,,,Late,1h to 1h30 late
516589,362187,connect,ended,74.0,564118.0,210.0,Late,1h to 1h30 late
569967,275062,connect,ended,75.0,,,Late,1h to 1h30 late
533035,368304,mobile,ended,75.0,,,Late,1h to 1h30 late
542089,320481,mobile,ended,75.0,,,Late,1h to 1h30 late
543707,408937,mobile,ended,75.0,,,Late,1h to 1h30 late
557339,404175,mobile,ended,75.0,,,Late,1h to 1h30 late
543808,369230,mobile,ended,75.0,536315.0,60.0,Late,1h to 1h30 late
561545,183514,mobile,ended,75.0,,,Late,1h to 1h30 late
539676,398002,mobile,ended,75.0,,,Late,1h to 1h30 late
521451,203887,mobile,ended,75.0,,,Late,1h to 1h30 late
543621,257291,mobile,ended,75.0,,,Late,1h to 1h30 late
567167,407489,mobile,ended,75.0,,,Late,1h to 1h30 late
565869,305535,mobile,ended,75.0,,,Late,1h to 1h30 late
555774,363918,mobile,ended,75.0,,,Late,1h to 1h30 late
555579,314456,connect,ended,75.0,,,Late,1h to 1h30 late
538266,395467,mobile,ended,75.0,,,Late,1h to 1h30 late
569724,405732,mobile,ended,75.0,,,Late,1h to 1h30 late
556184,342085,mobile,ended,75.0,,,Late,1h to 1h30 late
541737,401542,mobile,ended,75.0,,,Late,1h to 1h30 late
559992,411207,mobile,ended,75.0,,,Late,1h to 1h30 late
531707,256528,connect,ended,75.0,,,Late,1h to 1h30 late
539981,366981,connect,ended,75.0,,,Late,1h to 1h30 late
559800,362498,mobile,ended,75.0,551850.0,150.0,Late,1h to 1h30 late
541333,280227,connect,ended,75.0,,,Late,1h to 1h30 late
544851,392718,mobile,ended,75.0,565353.0,330.0,Late,1h to 1h30 late
558679,280936,mobile,ended,75.0,,,Late,1h to 1h30 late
566497,347323,mobile,ended,75.0,,,Late,1h to 1h30 late
509463,339189,connect,ended,75.0,527519.0,360.0,Late,1h to 1h30 late
553179,394400,connect,ended,75.0,,,Late,1h to 1h30 late
553084,345701,mobile,ended,75.0,,,Late,1h to 1h30 late
568053,384708,mobile,ended,75.0,,,Late,1h to 1h30 late
564912,340064,mobile,ended,75.0,533701.0,600.0,Late,1h to 1h30 late
567527,409255,mobile,ended,75.0,,,Late,1h to 1h30 late
540490,309059,mobile,ended,75.0,,,Late,1h to 1h30 late
548833,367608,connect,ended,75.0,,,Late,1h to 1h30 late
571681,412381,mobile,ended,75.0,,,Late,1h to 1h30 late
540254,383144,connect,ended,75.0,534854.0,120.0,Late,1h to 1h30 late
549691,402985,connect,ended,75.0,,,Late,1h to 1h30 late
537288,372878,mobile,ended,75.0,,,Late,1h to 1h30 late
551526,317770,connect,ended,75.0,,,Late,1h to 1h30 late
549092,408418,mobile,ended,75.0,,,Late,1h to 1h30 late
539939,394217,mobile,ended,75.0,,,Late,1h to 1h30 late
541394,342447,mobile,ended,76.0,,,Late,1h to 1h30 late
541883,366113,mobile,ended,76.0,,,Late,1h to 1h30 late
554407,310049,mobile,ended,76.0,551523.0,120.0,Late,1h to 1h30 late
553267,384193,connect,ended,76.0,,,Late,1h to 1h30 late
551131,407465,connect,ended,76.0,,,Late,1h to 1h30 late
541824,216582,mobile,ended,76.0,,,Late,1h to 1h30 late
566424,368698,mobile,ended,76.0,,,Late,1h to 1h30 late
573264,373893,connect,ended,76.0,,,Late,1h to 1h30 late
552457,356877,mobile,ended,76.0,,,Late,1h to 1h30 late
566204,224036,mobile,ended,76.0,,,Late,1h to 1h30 late
554481,337308,mobile,ended,76.0,,,Late,1h to 1h30 late
537587,351960,mobile,ended,76.0,,,Late,1h to 1h30 late
537501,395590,mobile,ended,76.0,,,Late,1h to 1h30 late
548304,345359,mobile,ended,76.0,,,Late,1h to 1h30 late
562284,386089,mobile,ended,76.0,,,Late,1h to 1h30 late
553728,412288,mobile,ended,76.0,,,Late,1h to 1h30 late
550803,209377,mobile,ended,76.0,,,Late,1h to 1h30 late
543937,402519,mobile,ended,76.0,,,Late,1h to 1h30 late
572632,179973,mobile,ended,76.0,,,Late,1h to 1h30 late
551243,339149,connect,ended,76.0,,,Late,1h to 1h30 late
539987,383110,connect,ended,76.0,528385.0,480.0,Late,1h to 1h30 late
541188,403672,mobile,ended,76.0,,,Late,1h to 1h30 late
552547,403863,mobile,ended,76.0,,,Late,1h to 1h30 late
551432,285158,mobile,ended,76.0,,,Late,1h to 1h30 late
543059,281116,mobile,ended,76.0,,,Late,1h to 1h30 late
572624,406027,connect,ended,76.0,,,Late,1h to 1h30 late
550220,412333,mobile,ended,76.0,,,Late,1h to 1h30 late
532915,390702,connect,ended,76.0,,,Late,1h to 1h30 late
555077,404542,mobile,ended,76.0,,,Late,1h to 1h30 late
534730,366844,mobile,ended,76.0,,,Late,1h to 1h30 late
530025,289681,mobile,ended,76.0,,,Late,1h to 1h30 late
570186,372609,mobile,ended,76.0,,,Late,1h to 1h30 late
519074,332564,mobile,ended,76.0,,,Late,1h to 1h30 late
547693,378510,mobile,ended,76.0,,,Late,1h to 1h30 late
561506,393044,mobile,ended,76.0,,,Late,1h to 1h30 late
563454,409274,mobile,ended,76.0,563821.0,30.0,Late,1h to 1h30 late
557294,342719,mobile,ended,76.0,,,Late,1h to 1h30 late
561398,365350,mobile,ended,76.0,,,Late,1h to 1h30 late
563844,313666,mobile,ended,77.0,,,Late,1h to 1h30 late
551657,363822,mobile,ended,77.0,,,Late,1h to 1h30 late
509048,307793,connect,ended,77.0,,,Late,1h to 1h30 late
567954,380662,mobile,ended,77.0,,,Late,1h to 1h30 late
520747,307768,mobile,ended,77.0,,,Late,1h to 1h30 late
540183,386306,mobile,ended,77.0,,,Late,1h to 1h30 late
552832,216148,connect,ended,77.0,,,Late,1h to 1h30 late
545937,355900,connect,ended,77.0,,,Late,1h to 1h30 late
509127,347873,connect,ended,77.0,,,Late,1h to 1h30 late
554215,401390,mobile,ended,77.0,,,Late,1h to 1h30 late
546712,383462,connect,ended,77.0,,,Late,1h to 1h30 late
551321,410089,mobile,ended,77.0,,,Late,1h to 1h30 late
565686,404370,mobile,ended,77.0,,,Late,1h to 1h30 late
549372,347483,mobile,ended,77.0,,,Late,1h to 1h30 late
556835,378072,connect,ended,77.0,,,Late,1h to 1h30 late
562199,392479,mobile,ended,77.0,545594.0,720.0,Late,1h to 1h30 late
558090,297973,mobile,ended,77.0,,,Late,1h to 1h30 late
546221,349131,mobile,ended,77.0,,,Late,1h to 1h30 late
523559,350711,mobile,ended,77.0,,,Late,1h to 1h30 late
558720,267672,mobile,ended,77.0,,,Late,1h to 1h30 late
571640,334784,mobile,ended,77.0,,,Late,1h to 1h30 late
556580,397878,mobile,ended,77.0,,,Late,1h to 1h30 late
554579,398646,mobile,ended,77.0,,,Late,1h to 1h30 late
542805,216148,connect,ended,77.0,,,Late,1h to 1h30 late
545802,253912,mobile,ended,77.0,,,Late,1h to 1h30 late
562751,336687,mobile,ended,77.0,,,Late,1h to 1h30 late
531593,388736,mobile,ended,77.0,,,Late,1h to 1h30 late
550713,365961,mobile,ended,77.0,,,Late,1h to 1h30 late
569683,310444,connect,ended,77.0,565569.0,450.0,Late,1h to 1h30 late
556215,334190,connect,ended,77.0,,,Late,1h to 1h30 late
557333,410887,mobile,ended,77.0,550290.0,300.0,Late,1h to 1h30 late
553066,300505,connect,ended,77.0,552707.0,90.0,Late,1h to 1h30 late
568186,326580,mobile,ended,78.0,,,Late,1h to 1h30 late
525136,374881,mobile,ended,78.0,,,Late,1h to 1h30 late
523140,390056,mobile,ended,78.0,,,Late,1h to 1h30 late
550442,374741,connect,ended,78.0,555908.0,180.0,Late,1h to 1h30 late
545413,310490,mobile,ended,78.0,,,Late,1h to 1h30 late
540566,364546,mobile,ended,78.0,,,Late,1h to 1h30 late
549205,403819,mobile,ended,78.0,,,Late,1h to 1h30 late
551455,380799,mobile,ended,78.0,,,Late,1h to 1h30 late
558327,383443,connect,ended,78.0,566342.0,60.0,Late,1h to 1h30 late
557024,379908,mobile,ended,78.0,,,Late,1h to 1h30 late
547989,408955,mobile,ended,78.0,,,Late,1h to 1h30 late
549565,390692,mobile,ended,78.0,530304.0,0.0,Late,1h to 1h30 late
537023,338935,mobile,ended,78.0,,,Late,1h to 1h30 late
544541,268695,mobile,ended,78.0,,,Late,1h to 1h30 late
543509,382700,mobile,ended,78.0,,,Late,1h to 1h30 late
558746,414018,mobile,ended,78.0,,,Late,1h to 1h30 late
558845,222284,mobile,ended,78.0,,,Late,1h to 1h30 late
564196,375625,mobile,ended,78.0,,,Late,1h to 1h30 late
547493,346697,mobile,ended,78.0,557319.0,690.0,Late,1h to 1h30 late
564123,347042,connect,ended,78.0,,,Late,1h to 1h30 late
558065,401839,mobile,ended,78.0,,,Late,1h to 1h30 late
525239,305574,mobile,ended,78.0,,,Late,1h to 1h30 late
568070,404953,mobile,ended,78.0,,,Late,1h to 1h30 late
548537,366310,mobile,ended,78.0,,,Late,1h to 1h30 late
572727,407368,mobile,ended,78.0,,,Late,1h to 1h30 late
564437,276222,mobile,ended,78.0,,,Late,1h to 1h30 late
530402,330923,mobile,ended,78.0,,,Late,1h to 1h30 late
542651,336314,mobile,ended,78.0,535888.0,60.0,Late,1h to 1h30 late
559058,369184,mobile,ended,78.0,,,Late,1h to 1h30 late
573125,359365,mobile,ended,78.0,,,Late,1h to 1h30 late
563517,363133,connect,ended,78.0,565338.0,120.0,Late,1h to 1h30 late
560139,377995,mobile,ended,78.0,,,Late,1h to 1h30 late
564268,307819,mobile,ended,79.0,,,Late,1h to 1h30 late
567878,416133,mobile,ended,79.0,,,Late,1h to 1h30 late
557832,361806,mobile,ended,79.0,,,Late,1h to 1h30 late
550056,412009,mobile,ended,79.0,,,Late,1h to 1h30 late
564083,371672,mobile,ended,79.0,,,Late,1h to 1h30 late
537824,203653,mobile,ended,79.0,,,Late,1h to 1h30 late
551540,408910,mobile,ended,79.0,536101.0,720.0,Late,1h to 1h30 late
572809,164960,connect,ended,79.0,,,Late,1h to 1h30 late
546889,303652,mobile,ended,79.0,546472.0,390.0,Late,1h to 1h30 late
548211,298323,mobile,ended,79.0,,,Late,1h to 1h30 late
523928,402822,connect,ended,79.0,,,Late,1h to 1h30 late
555339,369594,mobile,ended,79.0,,,Late,1h to 1h30 late
564877,289277,mobile,ended,79.0,,,Late,1h to 1h30 late
535860,398816,mobile,ended,79.0,,,Late,1h to 1h30 late
569874,375719,mobile,ended,79.0,,,Late,1h to 1h30 late
559214,391125,mobile,ended,79.0,,,Late,1h to 1h30 late
548209,270689,mobile,ended,79.0,,,Late,1h to 1h30 late
533683,271380,mobile,ended,79.0,,,Late,1h to 1h30 late
539723,349025,mobile,ended,79.0,,,Late,1h to 1h30 late
546481,338465,mobile,ended,79.0,,,Late,1h to 1h30 late
560737,189142,mobile,ended,79.0,,,Late,1h to 1h30 late
572413,350149,mobile,ended,79.0,574325.0,600.0,Late,1h to 1h30 late
527364,261576,mobile,ended,79.0,,,Late,1h to 1h30 late
540687,357253,mobile,ended,79.0,,,Late,1h to 1h30 late
564712,414057,mobile,ended,79.0,,,Late,1h to 1h30 late
542878,335276,connect,ended,79.0,553825.0,0.0,Late,1h to 1h30 late
543419,376601,mobile,ended,79.0,,,Late,1h to 1h30 late
555258,229646,mobile,ended,79.0,550583.0,450.0,Late,1h to 1h30 late
555782,264457,mobile,ended,79.0,,,Late,1h to 1h30 late
566775,399432,mobile,ended,79.0,,,Late,1h to 1h30 late
559873,341630,mobile,ended,79.0,558883.0,240.0,Late,1h to 1h30 late
563877,403149,mobile,ended,79.0,,,Late,1h to 1h30 late
558900,204797,mobile,ended,79.0,,,Late,1h to 1h30 late
568898,289570,mobile,ended,79.0,,,Late,1h to 1h30 late
556756,291307,mobile,ended,79.0,,,Late,1h to 1h30 late
552824,394692,mobile,ended,79.0,,,Late,1h to 1h30 late
565066,415563,mobile,ended,79.0,,,Late,1h to 1h30 late
543242,341997,mobile,ended,80.0,,,Late,1h to 1h30 late
565476,399190,mobile,ended,80.0,,,Late,1h to 1h30 late
559187,338667,mobile,ended,80.0,,,Late,1h to 1h30 late
542244,241021,connect,ended,80.0,542010.0,60.0,Late,1h to 1h30 late
542484,376876,mobile,ended,80.0,,,Late,1h to 1h30 late
557456,247820,mobile,ended,80.0,,,Late,1h to 1h30 late
542710,280527,mobile,ended,80.0,,,Late,1h to 1h30 late
562240,341076,mobile,ended,80.0,,,Late,1h to 1h30 late
557751,276125,mobile,ended,80.0,,,Late,1h to 1h30 late
570143,174243,mobile,ended,80.0,565219.0,120.0,Late,1h to 1h30 late
556537,400956,mobile,ended,80.0,,,Late,1h to 1h30 late
541718,374671,mobile,ended,80.0,,,Late,1h to 1h30 late
537923,313085,mobile,ended,80.0,,,Late,1h to 1h30 late
535356,398105,mobile,ended,80.0,,,Late,1h to 1h30 late
544519,404146,mobile,ended,80.0,,,Late,1h to 1h30 late
564264,332355,mobile,ended,80.0,,,Late,1h to 1h30 late
547284,298388,mobile,ended,80.0,,,Late,1h to 1h30 late
546256,294189,mobile,ended,80.0,,,Late,1h to 1h30 late
561531,378510,mobile,ended,80.0,,,Late,1h to 1h30 late
559616,337414,connect,ended,80.0,,,Late,1h to 1h30 late
541020,396293,mobile,ended,80.0,,,Late,1h to 1h30 late
548293,405481,mobile,ended,80.0,532574.0,240.0,Late,1h to 1h30 late
548311,374990,mobile,ended,80.0,,,Late,1h to 1h30 late
555387,381437,mobile,ended,80.0,,,Late,1h to 1h30 late
557041,313957,mobile,ended,80.0,,,Late,1h to 1h30 late
565259,409071,mobile,ended,80.0,,,Late,1h to 1h30 late
572615,409737,mobile,ended,80.0,,,Late,1h to 1h30 late
575485,405433,mobile,ended,80.0,,,Late,1h to 1h30 late
564597,359045,connect,ended,80.0,,,Late,1h to 1h30 late
576132,305525,connect,ended,81.0,,,Late,1h to 1h30 late
556272,307567,mobile,ended,81.0,,,Late,1h to 1h30 late
559521,411754,connect,ended,81.0,556456.0,660.0,Late,1h to 1h30 late
564160,213357,mobile,ended,81.0,,,Late,1h to 1h30 late
559769,377781,mobile,ended,81.0,,,Late,1h to 1h30 late
551938,279695,mobile,ended,81.0,,,Late,1h to 1h30 late
549906,409646,mobile,ended,81.0,,,Late,1h to 1h30 late
568983,312536,mobile,ended,81.0,,,Late,1h to 1h30 late
535125,369437,mobile,ended,81.0,,,Late,1h to 1h30 late
545356,390927,connect,ended,81.0,,,Late,1h to 1h30 late
554024,407295,mobile,ended,81.0,,,Late,1h to 1h30 late
570830,411002,mobile,ended,81.0,,,Late,1h to 1h30 late
554760,387283,mobile,ended,81.0,,,Late,1h to 1h30 late
562587,382821,connect,ended,81.0,,,Late,1h to 1h30 late
570285,375142,mobile,ended,81.0,,,Late,1h to 1h30 late
539429,384970,mobile,ended,81.0,,,Late,1h to 1h30 late
538508,406590,mobile,ended,81.0,,,Late,1h to 1h30 late
535239,164960,connect,ended,81.0,538412.0,360.0,Late,1h to 1h30 late
558387,399575,connect,ended,81.0,552753.0,0.0,Late,1h to 1h30 late
514474,376574,mobile,ended,81.0,,,Late,1h to 1h30 late
